"Utilization Type",State,NDC,"Labeler Code","Product Code","Package Size",Year,Quarter,"Suppression Used","Product Name","Units Reimbursed","Number of Prescriptions","Total Amount Reimbursed","Medicaid Amount Reimbursed","Non-medicaid Amount Reimbursed"
FFSU,AK,10702005701,10702,0057,01,2016,2,false,"OXYCODONE ",4248.000,52.000000000,1987.84,1987.84,0.00
FFSU,AK,13107004401,13107,0044,01,2016,2,false,OXYCODONE-,976.000,32.000000000,445.55,441.53,4.02
FFSU,AK,13107004601,13107,0046,01,2016,2,false,OXYCODONE-,1049.000,16.000000000,771.45,749.32,22.13
FFSU,AK,42806000701,42806,0007,01,2016,2,false,"OXYCODONE ",1361.000,17.000000000,443.36,443.36,0.00
FFSU,AK,42858000101,42858,0001,01,2016,2,false,"OXYCODONE ",2131.000,32.000000000,683.61,683.61,0.00
FFSU,AK,42858000201,42858,0002,01,2016,2,false,"OXYCODONE ",4202.000,54.000000000,1364.29,1364.29,0.00
FFSU,AK,42858000301,42858,0003,01,2016,2,false,"OXYCODONE ",5288.000,63.000000000,1884.48,1884.48,0.00
FFSU,AK,42858000401,42858,0004,01,2016,2,false,"OXYCODONE ",2990.000,35.000000000,1522.73,1522.73,0.00
FFSU,AK,42858000501,42858,0005,01,2016,2,false,"OXYCODONE ",3108.000,36.000000000,1582.68,1582.68,0.00
FFSU,AK,42858010201,42858,0102,01,2016,2,false,OXYCODONE-,9781.000,266.000000000,3340.04,3340.04,0.00
FFSU,AK,42858010301,42858,0103,01,2016,2,false,OXYCODONE-,3906.000,49.000000000,2534.31,2514.68,19.63
FFSU,AK,42858010401,42858,0104,01,2016,2,false,OXYCODONE-,22076.000,324.000000000,17167.84,17019.54,148.30
FFSU,AK,47781022901,47781,0229,01,2016,2,false,OXYCODONE-,2064.000,37.000000000,1522.36,1522.36,0.00
FFSU,AK,47781022905,47781,0229,05,2016,2,false,OXYCODONE-,1785.000,26.000000000,1272.66,1181.22,91.44
FFSU,AK,47781023001,47781,0230,01,2016,2,false,OXYCODONE-,1184.000,16.000000000,944.10,944.10,0.00
FFSU,AK,47781023005,47781,0230,05,2016,2,false,OXYCODONE-,1176.000,20.000000000,1095.84,1089.88,5.96
FFSU,AK,47781026505,47781,0265,05,2016,2,false,"OXYCODONE ",990.000,11.000000000,471.55,471.55,0.00
FFSU,AK,53746020301,53746,0203,01,2016,2,false,OXYCODONE-,19515.000,528.000000000,5980.81,5954.35,26.46
FFSU,AK,53746020305,53746,0203,05,2016,2,false,OXYCODONE-,6708.000,170.000000000,3110.11,3110.11,0.00
FFSU,AK,53746020401,53746,0204,01,2016,2,false,OXYCODONE-,35332.000,554.000000000,27564.17,27514.89,49.28
FFSU,AK,57664022388,57664,0223,88,2016,2,false,"OXYCODONE ",566.000,11.000000000,119.13,119.13,0.00
FFSU,AK,57664022488,57664,0224,88,2016,2,false,"OXYCODONE ",1620.000,18.000000000,822.09,822.09,0.00
FFSU,AK,57664037088,57664,0370,88,2016,2,false,"OXYCODONE ",1736.000,19.000000000,516.31,516.31,0.00
FFSU,AK,63304068301,63304,0683,01,2016,2,false,"OXYCODONE ",2381.000,37.000000000,15122.72,15122.72,0.00
FFSU,AK,63304068401,63304,0684,01,2016,2,false,"OXYCODONE ",900.000,11.000000000,10451.77,10451.77,0.00
FFSU,AK,65162005110,65162,0051,10,2016,2,false,"OXYCODONE ",1290.000,16.000000000,674.81,674.81,0.00
FFSU,AK,65162020710,65162,0207,10,2016,2,false,OXYCODONE-,6931.000,113.000000000,4574.54,4499.96,74.58
FFSU,AK,66689040316,66689,0403,16,2016,2,false,"OXYCODONE ",7992.000,35.000000000,2053.84,2031.76,22.08
FFSU,AK,68308084101,68308,0841,01,2016,2,false,OXYCODONE-,973.000,24.000000000,481.34,481.34,0.00
FFSU,AK,68382079401,68382,0794,01,2016,2,false,"OXYCODONE ",12571.000,142.000000000,4249.01,4249.01,0.00
FFSU,AK,68382079601,68382,0796,01,2016,2,false,"OXYCODONE ",1039.000,15.000000000,566.04,566.04,0.00
FFSU,AK,00054039063,00054,0390,63,2016,1,false,"OXYCODONE ",6435.000,13.000000000,1457.18,1457.18,0.00
FFSU,AK,00054055125,00054,0551,25,2016,1,false,OXYCODONE-,3923.000,159.000000000,2191.01,2188.63,2.38
FFSU,AK,00093573201,00093,5732,01,2016,1,false,"OXYCODONE ",1140.000,18.000000000,5064.58,5064.58,0.00
FFSU,AK,00228287811,00228,2878,11,2016,1,false,"OXYCODONE ",5095.000,58.000000000,1688.40,1688.40,0.00
FFSU,AK,00228287911,00228,2879,11,2016,1,false,"OXYCODONE ",4938.000,56.000000000,2495.32,2495.32,0.00
FFSU,AK,00228298150,00228,2981,50,2016,1,false,OXYCODONE-,19245.000,628.000000000,8906.74,8885.60,21.14
FFSU,AK,00228298211,00228,2982,11,2016,1,false,OXYCODONE-,5813.000,122.000000000,4536.93,4536.93,0.00
FFSU,AK,00228298311,00228,2983,11,2016,1,false,OXYCODONE-,13607.000,237.000000000,10769.66,10709.66,60.00
FFSU,AK,00406051201,00406,0512,01,2016,1,false,OXYCODONE-,26958.000,802.000000000,13305.12,13296.38,8.74
FFSU,AK,00406051205,00406,0512,05,2016,1,false,OXYCODONE-,3586.000,73.000000000,1456.89,1453.56,3.33
FFSU,AK,00406051262,00406,0512,62,2016,1,false,OXYCODONE-,134.000,24.000000000,218.28,208.60,9.68
FFSU,AK,00406052201,00406,0522,01,2016,1,false,OXYCODONE-,3202.000,58.000000000,2433.24,2422.27,10.97
FFSU,AK,00406052301,00406,0523,01,2016,1,false,OXYCODONE-,1990.000,40.000000000,1478.13,1478.13,0.00
FFSU,AK,00406055201,00406,0552,01,2016,1,false,"OXYCODONE ",7351.000,120.000000000,2232.61,2232.61,0.00
FFSU,AK,00406851501,00406,8515,01,2016,1,false,"OXYCODONE ",6295.000,70.000000000,2188.38,2188.38,0.00
FFSU,AK,00406853001,00406,8530,01,2016,1,false,"OXYCODONE ",2955.000,37.000000000,1574.89,1574.89,0.00
FFSU,AK,00591269301,00591,2693,01,2016,1,false,"OXYCODONE ",3476.000,44.000000000,23705.58,23705.58,0.00
FFSU,AK,00591270801,00591,2708,01,2016,1,false,"OXYCODONE ",1260.000,17.000000000,15290.84,15290.84,0.00
FFSU,AK,00603499021,00603,4990,21,2016,1,false,"OXYCODONE ",4549.000,79.000000000,5855.88,5852.58,3.30
FFSU,AK,00603499028,00603,4990,28,2016,1,false,"OXYCODONE ",1006.000,14.000000000,336.55,336.55,0.00
FFSU,AK,00603499121,00603,4991,21,2016,1,false,"OXYCODONE ",2427.000,17.000000000,661.36,661.36,0.00
FFSU,AK,00603499821,00603,4998,21,2016,1,false,OXYCODONE-,680.000,21.000000000,306.98,306.98,0.00
FFSU,AK,00603499828,00603,4998,28,2016,1,false,OXYCODONE-,580.000,16.000000000,378.57,378.57,0.00
FFSU,AK,10702000801,10702,0008,01,2016,1,false,"OXYCODONE ",4070.000,48.000000000,1050.38,1050.38,0.00
FFSU,AK,10702000901,10702,0009,01,2016,1,false,"OXYCODONE ",2116.000,26.000000000,919.18,919.18,0.00
FFSU,AK,10702001801,10702,0018,01,2016,1,false,"OXYCODONE ",2649.000,63.000000000,516.91,516.91,0.00
FFSU,AK,10702005601,10702,0056,01,2016,1,false,"OXYCODONE ",8502.000,105.000000000,2706.10,2706.10,0.00
FFSU,AK,10702005701,10702,0057,01,2016,1,false,"OXYCODONE ",5029.000,57.000000000,2326.63,2326.63,0.00
FFSU,AK,42858000101,42858,0001,01,2016,1,false,"OXYCODONE ",2340.000,30.000000000,689.51,689.51,0.00
FFSU,AK,42858000201,42858,0002,01,2016,1,false,"OXYCODONE ",6064.000,79.000000000,2012.75,2012.75,0.00
FFSU,AK,42858000301,42858,0003,01,2016,1,false,"OXYCODONE ",7640.000,90.000000000,2682.60,2682.60,0.00
FFSU,AK,42858000401,42858,0004,01,2016,1,false,"OXYCODONE ",3520.000,41.000000000,1765.66,1765.66,0.00
FFSU,AK,42858000501,42858,0005,01,2016,1,false,"OXYCODONE ",4410.000,52.000000000,2305.00,2305.00,0.00
FFSU,AK,42858010201,42858,0102,01,2016,1,false,OXYCODONE-,13504.000,382.000000000,4591.11,4591.11,0.00
FFSU,AK,42858010301,42858,0103,01,2016,1,false,OXYCODONE-,3158.000,47.000000000,2273.13,2273.13,0.00
FFSU,AK,42858010401,42858,0104,01,2016,1,false,OXYCODONE-,27245.000,406.000000000,21874.57,21706.37,168.20
FFSU,AK,47781022905,47781,0229,05,2016,1,false,OXYCODONE-,1855.000,29.000000000,1335.92,1290.56,45.36
FFSU,AK,47781023001,47781,0230,01,2016,1,false,OXYCODONE-,1991.000,33.000000000,1591.46,1591.46,0.00
FFSU,AK,47781023005,47781,0230,05,2016,1,false,OXYCODONE-,5423.000,75.000000000,4392.13,4379.37,12.76
FFSU,AK,53746020301,53746,0203,01,2016,1,false,OXYCODONE-,26948.000,752.000000000,9713.58,9671.52,42.06
FFSU,AK,53746020305,53746,0203,05,2016,1,false,OXYCODONE-,5833.000,159.000000000,2787.91,2787.91,0.00
FFSU,AK,53746020401,53746,0204,01,2016,1,false,OXYCODONE-,33798.000,530.000000000,26262.81,26244.59,18.22
FFSU,AK,57664018788,57664,0187,88,2016,1,false,"OXYCODONE ",1260.000,12.000000000,390.47,390.47,0.00
